undiff	Monocyte	Neutrophil	Baso	Erythroid	Meg	Mast	Lymphoid	Eos	Neu_Mon	Ccr7_DC	pDC
1500	3	0	0	0	0	0	0	0	0	0	0	0
5331	4	0	0	0	0	0	0	0	0	0	0	0
4922	3	0	0	0	0	0	0	0	0	0	0	0
1617	5	0	0	0	0	0	0	0	0	0	0	0
2860	2	2	1	0	0	0	0	0	0	0	0	0
110	2	0	0	0	0	0	0	0	0	0	0	0
585	4	0	0	0	0	0	0	0	0	0	0	0
1209	4	0	0	0	0	0	0	0	0	0	0	0
763	1	0	1	0	0	0	0	0	0	0	0	0
2113	2	0	0	0	0	0	0	0	0	0	0	0
574	7	2	3	0	0	0	0	0	0	0	0	0
4815	2	0	0	0	0	0	0	0	0	0	0	0
4532	2	0	0	0	0	0	0	0	0	0	0	0
2829	4	1	0	0	0	0	0	0	0	0	0	0
1154	2	0	0	0	0	0	0	0	0	0	0	0
692	3	0	0	0	0	0	0	0	0	0	0	0
5486	2	0	0	0	0	0	0	0	0	0	0	0
5162	2	0	1	0	0	0	0	0	0	0	0	0
1323	3	0	0	0	0	0	0	0	0	0	0	0
2590	2	0	0	0	0	0	0	0	0	0	0	0
2796	2	0	0	0	0	0	0	0	0	0	0	0
1865	2	0	0	0	0	0	0	0	0	0	0	0
5448	3	0	0	0	0	0	0	0	0	0	0	0
5627	3	0	0	0	0	0	0	0	0	0	0	0
4019	2	0	0	0	0	0	0	0	0	0	0	0
1255	2	0	2	0	0	0	0	0	0	0	1	0
1894	0	0	0	3	0	0	0	0	0	0	0	0
2730	3	0	0	0	0	0	0	0	0	0	0	0
90	2	0	0	8	0	0	0	0	0	0	0	0
2062	4	0	0	2	0	0	0	0	0	0	0	0
3481	2	1	0	0	0	0	0	0	0	0	0	0
4639	3	0	0	0	0	0	0	0	0	0	0	0
4343	2	0	0	0	0	0	0	0	0	0	0	0
1380	9	0	7	0	0	0	0	0	0	0	0	0
3862	1	3	0	0	0	0	0	0	0	0	0	0
1612	2	0	2	0	0	0	0	0	0	0	0	0
4239	3	0	0	0	0	0	0	0	0	0	0	0
1229	3	0	0	0	0	0	0	0	0	0	0	0
4941	9	0	0	0	0	0	0	0	0	0	0	0
618	5	0	0	0	0	0	0	0	0	0	0	0
5690	2	0	0	0	0	0	0	0	0	0	0	0
2928	14	5	5	0	0	0	0	0	0	0	0	0
5117	2	1	0	2	0	0	0	0	0	0	0	0
2838	8	0	0	0	0	0	0	0	0	0	0	0
3626	2	0	0	0	0	0	0	0	0	0	0	0
728	1	0	0	1	0	0	0	0	0	0	0	0
5614	1	0	0	4	0	0	0	0	0	0	0	0
365	2	0	0	0	0	0	0	0	0	0	0	0
2892	2	0	0	0	0	0	0	0	0	0	0	0
1802	3	0	0	0	0	0	0	0	0	0	0	0
5608	3	0	0	0	0	0	0	0	0	0	0	0
4682	4	4	0	0	0	0	0	0	0	0	0	0
5415	4	0	0	0	0	0	0	0	0	0	0	0
506	5	0	5	0	0	0	0	0	0	0	0	0
764	5	0	0	0	0	0	0	0	0	0	0	0
2151	8	0	0	5	0	0	0	0	0	0	0	0
1926	8	23	0	0	0	0	0	0	0	0	0	0
3140	1	0	3	4	0	0	0	0	0	0	0	0
5337	2	0	0	0	0	0	0	0	0	0	0	0
5410	5	0	0	0	0	0	0	0	0	0	0	0
5704	2	11	0	0	0	0	0	0	0	0	0	0
1167	2	0	0	0	0	0	0	0	0	0	0	0
4508	2	0	0	0	0	0	0	0	0	0	0	0
2812	2	0	2	0	0	0	0	0	0	0	0	0
33	2	0	0	0	0	0	0	0	0	0	0	0
5594	1	0	0	0	0	1	0	0	0	0	0	0
866	1	0	0	0	0	0	0	1	0	0	0	0
2880	6	1	0	0	0	0	0	0	0	0	0	0
4884	2	0	0	0	0	0	0	0	0	0	0	0
5397	2	4	0	0	0	0	0	0	0	0	0	0
2355	2	0	1	0	0	0	0	0	0	0	0	0
4863	3	0	0	0	0	0	0	0	0	0	0	0
4850	2	0	0	0	0	0	0	0	0	0	0	0
2661	23	0	1	0	0	0	0	0	0	0	0	0
106	2	0	0	0	0	0	0	0	0	0	0	0
3826	2	0	0	0	0	0	0	0	0	0	0	0
2342	1	11	0	0	0	0	0	0	0	0	0	0
1081	2	0	0	0	0	0	0	0	0	0	0	0
742	3	0	0	0	0	0	0	0	0	0	0	0
2864	3	0	0	0	0	0	0	0	0	0	0	0
3245	2	0	0	0	0	0	0	0	0	0	0	0
2602	17	0	3	1	0	0	0	0	0	0	0	0
4869	4	0	0	0	0	0	0	0	0	0	0	0
779	5	0	0	0	0	0	0	0	0	0	0	0
5109	9	14	5	0	0	0	0	0	0	0	0	0
599	5	0	0	0	0	0	0	0	0	0	0	0
3164	10	0	0	0	0	0	0	0	0	0	0	0
1642	2	0	0	0	0	0	0	0	0	0	0	0
1201	3	1	0	0	0	0	0	0	0	0	0	0
2356	1	0	0	0	0	0	0	1	0	0	0	0
671	2	0	0	0	0	0	0	0	0	0	0	0
1710	2	0	0	0	0	0	0	0	0	0	0	0
1198	5	3	0	0	0	0	0	0	0	0	0	0
2311	6	0	1	0	0	0	0	0	5	0	0	0
1808	1	9	2	0	0	0	0	0	0	0	0	0
4841	3	1	0	0	0	0	0	0	0	0	0	0
5061	2	0	0	0	0	0	0	0	0	0	0	0
68	4	0	0	0	0	0	0	2	0	0	0	0
3881	1	0	1	0	0	0	0	0	0	0	0	0
5371	12	0	0	0	0	0	0	0	0	0	0	0
2601	1	1	2	0	0	0	0	0	0	0	0	0
3358	3	0	0	0	0	0	0	0	0	0	0	0
517	1	0	0	0	0	0	0	1	0	0	0	0
2750	2	0	0	1	0	0	0	0	0	0	0	0
1347	2	0	0	0	0	0	0	0	0	0	0	0
3325	2	3	1	0	0	0	0	0	0	0	0	0
1696	5	0	0	2	0	0	0	0	0	0	0	0
2359	2	0	1	0	0	0	0	0	0	0	0	0
3586	3	0	0	0	0	0	0	0	0	0	0	0
4017	2	0	0	0	0	0	0	0	0	0	0	0
166	3	3	0	0	0	0	0	0	0	0	0	0
2126	3	0	0	0	0	0	0	0	0	0	0	0
5639	3	0	0	0	0	0	0	0	0	0	0	0
828	2	0	0	0	0	0	0	0	0	0	0	0
3906	5	15	0	0	0	0	0	0	0	0	0	0
1153	3	0	3	0	0	0	0	0	0	0	0	0
1092	3	0	0	0	0	0	0	0	0	0	0	0
5300	3	0	0	0	0	0	0	2	0	0	0	0
925	3	0	0	0	0	0	0	0	0	0	0	0
3081	3	0	0	0	0	0	0	0	0	0	0	0
496	2	0	0	0	0	0	0	0	0	0	0	0
5140	2	0	0	0	0	0	0	0	0	0	0	0
5420	2	0	0	0	1	0	0	0	0	0	0	0
2044	3	0	0	0	0	0	0	0	0	0	0	0
399	9	0	4	0	0	0	0	0	0	0	0	0
4087	8	8	1	1	0	0	0	0	0	0	0	0
4439	2	0	0	0	0	0	0	0	0	0	0	0
636	4	0	0	13	0	0	0	0	0	0	0	0
5731	1	0	3	0	0	0	0	0	0	0	0	0
977	3	0	0	0	0	0	0	0	0	0	0	0
4760	2	0	0	0	0	0	0	0	0	0	0	0
3528	2	0	0	0	0	0	0	0	0	0	0	0
4094	2	0	0	0	0	0	0	0	0	0	0	0
4391	12	1	0	0	0	0	0	0	0	0	0	0
2906	1	4	0	0	0	0	0	0	0	0	0	0
3010	2	0	5	0	0	0	0	0	0	0	0	0
1928	11	0	0	0	0	3	0	0	0	0	0	0
3069	2	10	0	0	0	0	0	0	0	0	0	0
4272	2	0	0	0	0	0	0	0	0	0	0	0
4003	3	2	0	0	0	0	0	0	0	0	0	0
1163	3	0	0	0	0	0	0	0	0	0	0	0
2253	2	0	0	0	0	0	0	0	0	0	0	0
2401	2	0	0	0	0	0	0	0	0	0	0	0
2437	8	30	0	0	0	0	0	0	0	0	0	0
1288	1	0	1	0	0	0	0	0	0	0	0	0
345	2	1	0	0	0	0	0	0	0	0	0	0
1901	2	0	4	0	0	0	0	0	0	0	0	0
1986	3	1	0	0	0	0	0	0	0	0	0	0
462	1	0	0	0	0	0	1	0	0	0	0	0
289	2	0	0	0	0	0	0	0	0	0	0	0
376	2	0	0	0	0	0	0	0	0	0	0	0
2382	3	0	0	0	0	0	0	0	0	0	0	0
5232	2	0	0	0	0	0	0	0	0	0	0	0
5800	3	0	0	0	0	0	0	0	0	0	0	0
2048	2	0	0	0	0	0	0	0	0	0	0	0
3452	2	0	0	0	0	2	0	0	0	0	0	0
5131	2	3	0	0	0	0	0	0	0	0	0	0
4526	4	0	3	0	0	0	0	0	0	0	0	0
5068	3	0	1	0	0	0	0	0	0	0	0	0
1240	2	7	0	0	0	0	0	0	0	0	0	0
2080	8	0	0	0	0	0	0	2	0	0	0	0
4552	2	0	0	0	0	0	0	0	0	0	0	0
4589	7	4	3	0	0	0	0	0	0	0	0	0
4135	2	0	0	0	0	0	0	0	0	0	0	0
2204	1	0	1	0	0	0	0	0	0	0	0	0
3689	2	0	0	0	0	0	0	0	0	0	0	0
70	2	0	0	0	0	0	0	0	0	0	0	0
3496	5	4	0	0	0	0	0	0	0	0	0	0
45	5	5	0	0	0	0	0	0	0	0	0	0
2897	2	0	1	0	0	0	0	0	0	0	0	0
1667	5	16	1	0	0	0	0	0	0	0	0	0
836	0	0	0	0	0	0	0	0	0	0	2	0
775	3	4	0	0	0	0	0	0	0	0	0	0
3944	3	0	1	0	0	0	0	0	0	0	0	0
1030	2	0	0	3	0	0	0	0	0	0	0	0
3608	2	0	0	0	0	0	0	0	0	0	0	0
2284	3	0	0	7	0	0	0	0	0	0	0	0
2323	6	0	0	0	0	0	0	0	0	0	0	0
946	2	0	0	1	0	0	0	0	0	0	0	0
4445	6	5	5	0	0	0	0	0	0	0	0	0
4702	2	0	0	0	0	0	0	0	0	0	0	0
3621	1	4	0	0	0	0	0	0	0	0	0	0
3215	1	0	6	0	0	0	0	0	0	0	0	0
5599	2	0	0	0	0	0	0	0	0	0	0	0
743	1	2	0	0	0	0	0	0	0	0	0	0
4551	1	1	1	0	0	0	0	0	0	0	0	0
1644	3	0	0	0	0	0	0	0	0	0	0	0
4396	2	7	1	0	0	0	0	0	0	0	0	0
4728	4	0	0	0	0	0	0	0	0	0	0	0
3031	4	0	0	0	0	0	0	0	0	0	0	0
4119	1	6	0	0	0	0	0	0	0	0	0	0
3834	2	0	0	0	0	0	0	0	0	0	0	0
1276	2	0	0	0	0	0	0	0	0	0	0	0
4905	2	0	0	0	0	0	0	0	0	0	0	0
32	2	0	0	0	0	0	0	0	0	0	0	0
4373	2	0	3	0	0	0	0	0	0	0	0	0
2221	4	0	0	0	0	0	0	0	0	0	0	0
5781	2	0	0	0	0	0	0	0	0	0	0	0
5828	1	1	0	0	0	0	0	0	0	0	0	0
4458	2	0	0	0	0	0	0	0	0	0	0	0
3946	5	0	0	0	0	0	0	0	0	0	0	0
2786	2	0	0	0	0	0	0	0	0	0	0	0
3824	4	0	1	0	0	0	0	0	0	0	0	0
1123	3	0	0	0	0	0	0	0	0	0	0	0
2524	3	0	0	0	0	0	0	0	0	0	0	0
5388	1	0	1	0	0	0	0	0	0	0	0	0
1463	2	0	0	0	0	0	0	0	0	0	0	0
1360	6	0	0	0	0	0	0	1	0	0	1	0
2056	3	0	0	0	0	0	0	0	0	0	0	0
5190	2	0	0	0	0	0	0	0	0	0	0	0
3337	3	0	0	0	0	0	0	0	0	0	0	0
1632	2	0	0	0	0	0	0	0	0	0	0	0
2808	6	0	0	0	0	0	0	0	0	0	0	0
2412	4	0	0	0	0	0	0	0	0	0	0	0
5799	2	0	0	0	0	0	0	1	0	0	0	0
2433	2	0	1	13	0	0	0	0	0	0	0	0
3387	4	0	0	0	0	0	0	0	0	0	0	0
2922	1	1	3	0	0	0	0	0	0	0	0	0
3894	2	0	0	0	0	0	0	0	0	0	0	0
2748	2	0	0	0	0	0	0	0	0	0	0	0
4507	10	0	0	0	0	0	0	0	0	0	0	0
5616	4	2	0	0	0	0	0	0	0	0	0	0
277	6	12	0	0	0	0	0	0	0	0	0	0
2933	1	0	1	0	0	0	0	0	0	0	0	0
3311	2	6	0	0	0	0	0	0	0	0	0	0
922	13	1	19	0	0	0	0	0	0	0	0	0
4740	2	0	0	0	0	0	0	0	0	0	0	0
536	2	0	0	0	0	0	0	0	0	0	0	0
2037	1	0	6	0	0	0	0	0	0	0	0	0
2088	2	1	0	0	0	0	0	0	0	0	0	0
4362	2	0	0	0	0	0	0	0	0	0	0	0
1597	8	25	0	0	0	0	0	0	0	0	0	0
1128	2	0	0	0	0	0	0	0	0	0	0	0
1052	1	0	0	0	1	0	0	0	0	0	0	0
3587	3	9	0	0	0	0	0	0	0	0	0	0
2943	7	1	0	0	0	0	0	0	0	0	0	0
2373	1	0	0	2	0	0	0	0	0	0	0	0
546	2	0	0	0	0	0	0	0	0	0	0	0
269	6	4	0	0	0	0	0	0	0	0	0	0
678	9	0	0	0	0	0	0	0	0	0	0	0
3651	4	0	0	0	0	0	0	0	0	0	0	0
5010	2	0	0	0	0	0	0	0	0	0	0	0
5516	4	0	0	0	0	0	0	0	0	0	0	0
1743	2	0	0	0	0	0	0	0	0	0	0	0
3106	4	0	0	0	0	0	0	0	0	0	0	0
3730	5	0	0	1	0	0	0	0	0	0	0	0
2215	3	0	0	0	0	0	0	0	0	0	0	0
1576	4	0	0	0	0	0	0	0	0	0	0	0
3001	2	0	0	0	0	0	0	0	0	0	0	0
4794	2	1	0	0	0	0	0	0	0	0	0	0
1049	3	0	0	0	0	0	0	0	0	0	0	0
1012	2	0	0	0	0	0	0	0	0	0	0	0
2101	3	0	0	0	0	0	0	0	0	0	0	0
4661	2	0	0	8	0	0	0	0	0	0	0	0
4238	5	0	0	0	0	0	0	0	0	0	0	0
1515	2	0	0	0	0	0	0	0	0	0	0	0
1138	1	1	0	0	0	0	0	0	0	0	0	0
849	5	0	1	0	0	0	0	0	0	0	0	0
5319	9	0	0	0	0	0	0	0	0	0	0	0
878	17	0	1	0	0	0	0	0	0	0	0	0
5223	5	0	0	0	0	0	0	0	0	0	0	0
5373	2	0	0	0	0	0	0	0	0	0	0	0
1028	5	2	0	0	0	0	0	1	0	0	0	0
5364	2	0	0	0	0	0	0	0	0	0	0	0
5270	2	0	0	0	0	0	0	0	0	0	0	0
4847	15	0	0	0	0	0	0	0	0	0	0	0
3073	3	0	0	0	0	0	0	0	0	0	0	0
986	3	0	0	0	0	0	0	0	0	0	0	0
5095	2	0	0	0	0	0	0	2	0	0	0	0
2114	11	0	0	0	0	0	0	0	0	0	0	0
4098	3	0	0	0	0	0	0	0	0	0	0	0
2242	3	0	0	0	0	0	0	0	0	0	0	0
3218	2	0	0	0	0	0	0	0	0	0	0	0
5862	1	1	0	0	0	0	0	0	0	0	0	0
1976	4	0	0	0	0	0	0	1	0	0	0	0
4110	2	0	0	0	0	0	0	0	0	0	0	0
4229	7	0	1	0	0	0	0	0	0	0	0	0
2619	5	0	0	0	0	0	0	0	0	0	0	0
2913	12	0	0	0	0	0	0	0	0	0	0	0
773	2	0	0	0	0	0	0	0	0	0	0	0
3595	10	0	2	6	0	0	0	0	1	0	0	0
1281	2	0	0	0	0	0	0	0	0	0	0	0
822	2	0	0	0	0	0	0	0	0	0	0	0
2662	2	0	0	0	0	0	0	0	0	0	0	0
3873	18	0	0	1	0	0	0	0	0	0	0	0
294	6	0	4	0	0	0	0	0	0	0	0	0
3062	3	0	0	0	0	0	0	1	0	0	0	0
3599	6	0	2	0	0	0	0	0	0	0	0	0
5005	5	13	0	0	0	0	0	0	0	0	0	0
1975	4	6	0	0	0	0	0	0	0	0	0	0
4489	2	0	0	0	0	0	0	0	0	0	0	0
196	0	2	0	0	0	0	0	0	0	0	0	0
5502	2	0	1	0	0	0	0	0	0	0	0	0
1388	31	0	0	0	0	0	0	0	0	0	0	0
2388	4	0	0	0	0	0	0	0	0	0	0	0
2347	4	0	5	0	0	0	0	0	0	0	0	0
5676	3	0	0	0	0	0	0	0	0	0	0	0
3656	1	5	0	0	0	0	0	0	0	0	0	0
4890	5	0	0	0	0	0	0	0	0	0	0	0
1609	2	0	0	0	0	0	0	0	0	0	0	0
1801	2	0	0	0	0	0	0	0	0	0	0	0
5033	2	0	0	0	0	0	0	0	0	0	0	0
2314	3	0	0	9	0	0	0	0	0	0	0	0
2192	2	1	0	0	0	0	0	0	0	0	0	0
1458	3	0	0	0	0	0	0	0	0	0	0	0
4674	10	0	12	0	0	0	0	0	0	0	0	0
5764	2	5	0	0	0	0	0	0	0	0	0	0
831	6	2	9	0	0	0	0	0	0	0	0	0
239	2	2	0	0	0	0	0	0	0	0	0	0
2232	10	5	0	0	0	0	0	1	0	0	1	0
1130	2	0	0	0	0	0	0	0	0	0	0	0
3289	2	0	0	22	0	0	0	0	0	0	0	0
2712	2	23	0	0	0	0	0	0	0	0	0	0
3715	1	5	0	0	0	0	0	0	0	0	0	0
933	2	0	0	0	0	0	0	0	0	0	0	0
2878	2	0	0	0	0	0	0	0	0	0	0	0
4796	7	0	0	0	0	0	0	0	0	0	0	0
1118	1	0	0	0	0	0	4	0	0	0	0	0
5196	2	7	0	0	0	0	0	0	0	0	0	0
565	4	0	4	0	0	0	0	0	0	0	0	0
413	3	0	0	0	0	0	0	0	0	0	0	0
3175	2	0	0	0	0	0	0	0	0	0	0	0
1965	2	0	1	0	0	0	0	0	0	0	0	0
5738	3	0	0	0	0	0	0	0	0	0	0	0
2917	2	1	0	0	0	0	0	0	0	0	0	0
4547	2	0	1	0	0	0	0	0	0	0	0	0
3663	2	0	0	7	0	0	1	0	0	0	0	0
3519	22	12	0	0	0	0	0	0	0	0	0	0
687	2	0	0	0	0	0	0	0	0	0	0	0
5384	8	3	2	0	0	0	0	0	0	0	0	0
1292	5	1	2	0	0	0	0	0	0	0	0	0
367	2	0	0	0	0	0	0	0	0	0	0	0
448	6	0	0	4	1	0	0	0	0	0	0	0
2963	8	1	0	0	0	0	0	0	0	0	0	0
2317	2	0	0	0	0	0	0	0	0	0	0	0
5713	2	1	0	0	0	0	0	0	0	0	0	0
3980	3	0	0	0	0	0	0	1	0	0	0	0
2742	3	2	0	0	0	0	0	0	0	0	0	0
4026	0	0	0	0	0	0	0	2	0	0	0	0
3769	1	0	2	0	0	0	0	0	0	0	0	0
4641	2	0	0	0	0	0	0	0	0	0	0	0
1551	1	11	0	0	0	0	0	0	0	0	0	0
1889	2	1	1	0	0	0	0	0	0	0	1	0
2822	2	0	0	0	0	0	0	0	0	0	0	0
1416	2	0	8	0	0	0	0	0	0	0	0	0
4156	1	0	0	0	0	0	0	1	0	0	0	0
5664	2	0	0	0	0	0	0	0	0	0	0	0
5626	4	0	0	17	0	0	0	0	0	0	0	0
62	4	0	0	0	0	0	0	0	0	0	0	0
5	1	5	0	0	0	0	0	0	0	0	0	0
3017	2	0	0	0	0	0	0	0	0	0	0	0
2054	4	0	2	0	0	0	0	0	0	0	0	0
1549	2	0	0	0	0	0	0	0	0	0	0	0
4955	3	0	0	0	0	0	0	0	0	0	0	0
2537	2	0	0	0	0	0	0	0	0	0	0	0
5405	3	8	0	0	0	0	0	0	0	0	0	0
4320	2	0	0	0	0	0	0	0	0	0	0	0
1125	4	0	0	0	0	0	0	0	0	0	0	0
3757	3	0	0	0	0	0	0	0	0	0	0	0
2337	5	0	0	0	0	0	0	0	0	0	0	0
3156	2	8	0	0	0	0	0	0	0	0	0	0
913	2	0	0	0	0	0	0	0	0	0	0	0
3463	1	0	2	0	0	0	0	0	0	0	0	0
5353	2	0	0	0	0	0	0	0	0	0	0	0
4171	2	0	0	0	0	0	0	0	0	0	0	0
3844	2	0	0	0	0	0	0	0	0	0	0	0
1738	2	0	0	0	0	0	0	0	0	0	0	0
1190	1	12	0	0	0	0	0	0	0	0	0	0
1556	2	0	0	0	0	0	0	0	0	0	0	0
606	4	7	0	0	0	0	0	0	0	0	0	0
1381	6	0	0	0	0	0	0	0	0	0	0	0
2484	9	19	0	0	0	0	0	0	0	0	0	0
2555	8	0	0	0	0	0	0	0	0	0	0	0
4925	0	2	0	0	0	0	0	0	0	0	0	0
1150	5	0	0	0	0	0	0	0	0	0	0	0
2694	3	0	1	0	0	0	0	0	0	0	0	0
4855	2	0	0	0	0	0	0	0	0	0	0	0
5273	10	0	7	14	0	0	5	0	0	0	0	0
639	2	0	0	0	0	0	0	2	0	0	0	0
2152	1	2	0	0	0	0	0	0	0	0	0	0
2258	1	5	0	0	0	0	0	0	0	0	0	0
4438	3	0	0	0	0	0	0	0	0	0	0	0
4314	2	0	0	0	0	0	0	0	0	0	0	0
4130	3	0	0	0	0	0	0	0	0	0	0	0
279	3	0	0	0	0	0	0	0	0	0	0	0
1584	2	0	0	0	0	0	0	0	0	0	0	0
2218	2	0	0	0	0	0	0	0	0	0	0	0
5498	2	2	0	0	0	0	0	0	0	0	0	0
774	2	0	0	1	0	0	0	0	0	0	0	0
4291	5	0	0	2	0	0	0	0	0	0	0	0
674	7	0	0	0	0	1	0	0	0	0	0	0
1586	1	3	0	0	0	0	0	0	0	0	0	0
4426	2	0	0	0	0	0	0	0	0	0	0	0
2240	11	0	4	0	0	0	0	0	0	0	0	0
564	5	0	0	0	0	0	0	0	0	0	0	0
3134	1	3	4	0	0	0	0	0	0	0	0	0
4021	2	0	0	0	0	0	0	0	0	0	0	0
331	4	4	0	0	0	0	0	0	0	0	0	0
2737	3	0	0	0	0	0	0	0	0	0	0	0
2753	2	0	0	0	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	2	0	0	0	0
1658	2	0	0	0	0	0	0	0	0	0	0	0
2090	2	0	0	0	0	0	0	0	0	0	0	0
5720	3	0	0	1	0	0	2	0	0	0	0	0
1881	4	0	0	0	0	0	0	0	0	0	0	0
455	4	0	0	0	0	0	0	0	0	0	0	0
1783	3	1	0	0	0	0	0	0	0	0	0	0
4972	3	0	0	0	0	0	0	0	0	0	0	0
2357	4	0	0	0	0	0	0	0	0	0	0	0
5030	5	0	0	0	0	3	0	0	0	0	0	0
2162	6	0	0	0	0	0	0	0	0	0	0	0
5358	2	0	0	0	0	0	0	0	0	0	0	0
1088	3	0	0	0	0	0	0	0	0	0	0	0
2507	0	0	0	2	0	0	0	0	0	0	0	0
5539	2	0	0	0	0	0	0	0	0	0	0	0
3279	4	0	0	0	0	2	0	0	0	0	0	0
5017	4	0	0	0	0	0	0	0	0	0	0	0
1850	4	0	2	0	0	0	0	0	0	0	0	0
5426	1	0	0	0	0	0	0	1	0	0	0	0
5343	3	0	0	0	0	0	0	0	0	0	0	0
1056	2	0	0	0	0	0	0	0	0	0	0	0
5835	3	0	0	0	0	0	0	0	0	0	0	0
953	1	0	0	3	0	0	0	0	0	0	0	0
4397	7	1	5	0	0	0	0	0	0	0	0	0
5806	3	16	0	0	0	0	0	0	0	0	0	0
1036	7	0	0	0	0	0	0	0	0	0	0	0
652	2	0	0	0	0	0	0	0	0	0	0	0
586	1	1	0	0	0	0	0	0	0	0	0	0
3868	6	0	1	1	0	0	0	0	0	0	0	0
3137	1	5	0	0	0	0	0	0	0	0	0	0
2504	12	0	5	0	0	0	0	0	0	0	0	0
4122	2	0	0	0	0	0	0	0	0	0	0	0
4485	6	12	0	0	0	0	0	0	0	0	0	0
4174	2	0	0	0	0	0	0	0	0	0	0	0
5215	2	0	0	0	0	0	0	0	0	0	0	0
4233	4	0	1	0	0	0	0	0	0	0	0	0
1282	3	0	0	0	0	0	0	0	0	0	0	0
5408	6	0	0	0	0	0	0	0	0	0	0	0
2530	4	2	1	0	0	0	0	0	0	0	0	0
5098	2	0	0	0	0	0	0	0	0	0	0	0
5307	1	2	0	0	0	0	0	0	0	0	0	0
3858	3	0	0	0	0	0	0	0	0	0	0	0
2139	4	0	6	0	0	0	0	0	0	0	0	0
5022	2	0	0	0	0	0	0	0	0	0	0	0
2419	2	0	0	0	0	0	0	0	0	0	0	0
418	2	0	0	0	0	0	0	0	0	0	0	0
1183	4	12	0	0	0	0	0	0	0	0	0	0
4281	2	8	0	0	0	0	0	0	0	0	0	0
5185	4	0	0	0	0	0	0	0	0	0	0	0
4443	1	0	3	0	0	0	0	0	0	0	0	0
4132	2	0	0	0	0	0	0	0	0	0	0	0
1234	3	0	0	24	0	0	1	0	0	0	0	0
5423	3	0	0	0	0	0	0	0	0	0	0	0
452	3	0	3	0	0	0	0	0	0	0	0	0
3482	2	0	0	0	0	0	0	0	0	0	0	0
4613	1	0	0	5	0	0	0	0	0	0	0	0
4498	2	0	0	0	0	0	0	0	0	0	0	0
179	1	4	0	0	0	0	0	0	0	0	0	0
2494	2	0	0	0	0	0	0	0	0	0	0	0
4297	5	2	0	0	0	0	0	0	0	0	0	0
5493	7	0	0	0	0	0	0	1	0	0	0	0
2981	2	0	0	0	0	0	0	0	0	0	0	0
3459	2	6	0	0	0	0	0	0	0	0	0	0
3556	2	0	0	0	0	0	0	0	0	0	0	0
361	4	0	1	2	0	0	0	0	0	0	0	0
2813	2	0	2	0	0	0	0	0	0	0	0	0
2157	3	0	0	0	0	0	0	0	0	0	0	0
2158	3	6	0	0	0	0	0	0	0	0	0	0
5597	3	0	0	0	0	0	0	0	0	0	0	0
4915	4	0	0	0	0	0	0	0	0	0	0	0
2894	9	0	0	0	0	0	0	0	0	0	0	0
5457	2	0	0	0	0	0	0	1	0	0	0	0
2066	3	0	0	0	0	0	0	0	0	0	0	0
2669	16	0	0	0	0	0	0	0	0	0	0	0
1396	2	0	0	0	0	0	0	0	0	0	0	0
1148	2	0	0	0	0	0	0	0	0	0	0	0
3833	2	0	0	0	0	0	0	0	0	0	0	0
837	6	0	2	2	0	0	0	0	0	0	0	0
5837	2	0	0	0	0	0	0	0	0	0	0	0
3743	2	0	0	0	0	0	0	0	0	0	0	0
3447	6	0	0	0	0	0	0	0	0	0	0	0
6	1	0	0	0	0	0	0	0	0	0	1	0
2286	9	3	0	0	0	0	0	0	0	0	0	0
2368	4	0	0	0	0	0	0	0	0	0	0	0
2732	6	6	0	0	0	0	0	0	0	0	0	0
1251	2	0	0	0	0	0	0	0	0	0	0	0
3800	2	0	0	0	0	0	0	0	0	0	0	0
2564	3	0	0	0	0	0	0	0	0	0	0	0
5619	2	0	0	0	0	0	0	0	0	0	0	0
553	2	0	0	0	0	0	0	0	0	0	0	0
807	4	3	0	0	0	0	0	0	0	0	0	0
1366	2	0	0	0	0	0	0	0	0	0	0	0
5689	3	0	0	0	0	0	0	0	0	0	0	0
2558	8	3	0	0	0	0	0	0	0	0	0	0
4201	2	0	0	0	0	0	0	0	0	0	0	0
3986	3	0	0	0	0	0	0	0	0	0	0	0
2581	2	1	0	0	0	0	0	0	0	0	0	0
3283	4	0	0	0	0	0	0	0	0	0	0	0
4168	2	0	0	0	0	0	0	0	0	0	0	0
5021	5	0	0	0	0	0	0	0	0	0	0	0
5167	3	0	0	0	0	0	0	0	0	0	0	0
3460	4	0	1	0	0	0	0	0	0	0	0	0
5332	9	0	0	0	0	0	0	0	0	0	0	0
4781	4	0	0	0	0	0	0	0	0	0	0	0
2825	1	0	1	0	0	0	0	0	0	0	0	0
656	2	0	0	0	0	0	0	0	0	0	0	0
3835	2	4	0	0	0	0	0	0	0	0	0	0
892	7	9	0	0	0	0	0	0	0	0	0	0
2947	3	0	0	0	0	0	0	0	0	0	0	0
4667	2	0	0	0	0	0	0	0	0	0	0	0
5026	1	0	1	0	0	0	0	0	0	0	0	0
337	2	0	0	0	0	0	0	0	0	0	0	0
38	10	7	1	0	0	0	0	0	0	0	0	0
3622	10	0	0	0	0	0	0	0	0	0	0	0
1063	3	0	0	0	0	0	0	0	0	0	0	0
1379	3	2	0	0	0	0	0	0	0	0	2	0
1253	4	0	3	0	0	0	0	0	0	0	0	0
3033	6	2	6	0	0	0	0	0	0	0	0	0
684	6	19	0	0	0	0	0	0	0	0	0	0
